rank,points,username,player_id,region,deck_url
1,20,Habu,tw79878183,高雄市,
2,12,Dantes,tw13965222,高雄市,
3,10,wei,tw99738792,屏東縣,
4,10,lkkder,tw06441088,高雄市,
5,8,james,tw67348652,新北市,
6,8,ED,tw97066779,高雄市,
7,8,Ianyang,tw45485735,高雄市,
8,8,Chaewonmywife,tw63282468,高雄市,
9,6,TsaiYaoChing,tw76258268,屏東縣,
10,6,Nick,tw61170081,高雄市,
11,6,Danyang,tw03132048,高雄市,
12,6,Minatsuki,tw30477292,高雄市,
13,6,罐頭,tw45806310,高雄市,
14,6,NPUST_Huaba,tw91797530,屏東縣,
15,6,Klefki_Alice1023,tw69121729,高雄市,
16,6,Jerry,tw45498080,臺中市,
17,4,Dream-N1ARK,tw54462001,高雄市,
18,4,PingYu,tw05602573,高雄市,
19,4,YO,tw68119802,高雄市,
20,4,Poka,tw50551413,高雄市,
21,4,Bimo,tw76880392,高雄市,
22,4,LMK,tw75774280,高雄市,
23,4,abao,tw26582888,高雄市,
24,4,Bread,tw65936819,新北市,
25,4,Andrew,tw39371632,臺南市,
26,4,Swps,tw40262046,高雄市,
27,4,Tsaiuu,tw68492472,臺中市,
28,4,Klefki_Timmy,tw74697953,高雄市,
29,4,K.K_Yuhung,tw54152249,高雄市,
30,4,Tzuyi,tw09261132,高雄市,
31,4,fang1314,tw59644148,高雄市,
32,4,Superpig,tw95668915,高雄市,
