rank,points,username,player_id,region,deck_url
1,100,Toby,tw29265523,新北市,
2,75,FanFan,tw76708967,新北市,
3,50,JayWu100,tw85313935,新北市,/tw/deck-build/recipe/vrJPlJ-Btclxt-GOAQvF/
4,50,TCGSTORE_SHAOTONG,tw03103631,臺北市,
5,25,Legoboy,tw97627454,桃園市,
6,25,ED,tw97066779,高雄市,
7,25,LINCHENJUI,tw91466649,新北市,
8,25,Leohu,tw80676630,臺北市,/tw/deck-build/recipe/fuGLUV-BnJoxV-uWJwBr/
9,20,baobaobaby530,tw78670690,臺北市,
10,20,EricYang,tw04887888,高雄市,
11,20,PLAY,tw33344901,彰化縣,
12,20,James,tw34406887,新竹縣,
13,20,TheONE_LINYOUYI,tw08069127,新北市,
14,20,PTCG-BOY,tw18142838,臺北市,
15,20,benjamin,tw40670915,桃園市,
16,20,Benjamin,tw99268898,臺北市,
17,15,YuAn._84,tw12769027,新北市,
18,15,Jimmy,tw22147179,新竹縣,
19,15,LYM,tw90560772,雲林縣,
20,15,Cola,tw00060663,新北市,/tw/deck-build/recipe/INFiuU-znLTES-mihiul/
21,15,Iyiu,tw57615176,彰化縣,
22,15,Hsun,tw92487491,臺北市,
23,15,Sean-N1ARK,tw36617899,高雄市,/tw/deck-build/recipe/PaDEAN-pXbMwr-zHZtMX/
24,15,zivchen,tw30267620,臺中市,
25,15,蔡仲硯,tw84697938,桃園市,
26,15,Andy,tw19089077,苗栗縣,
27,15,YOYO,tw51675689,桃園市,
28,15,Zoe,tw23419853,新北市,/tw/deck-build/recipe/lDswsn-zTJyjY-TqZlpr/
29,15,LeeHandsome,tw10322586,雲林縣,/tw/deck-build/recipe/slmJLN-jDgCZH-YejVXy/
30,15,FormoSHA,tw86807905,臺北市,
31,15,TCGSTORE_Mike,tw55774266,桃園市,
32,15,B.N.C 林奕杰,tw75131206,高雄市,
33,10,silei990113,tw26640245,基隆市,/tw/deck-build/recipe/tBvlPz-vrDECP-Kkkelg/
34,10,KB_Cooper,tw05033566,臺北市,
35,10,Tim,tw89368672,新北市,/tw/deck-build/recipe/IyPTQX-KvJxpp-RglAot/
36,10,shark,tw27088222,桃園市,/tw/deck-build/recipe/njpEZL-jxfLWE-lwwXhD/
37,10,Fabre,tw08308725,臺北市,/tw/deck-build/recipe/UgkHgx-PpUPPT-hiQEac/
38,10,pig,tw15417650,新北市,
39,10,henrik1119,tw09082546,新北市,
40,10,Alice,tw61675906,桃園市,/tw/deck-build/recipe/XoQgnK-lUZCBA-oYLTOB/
41,10,James,tw53425245,桃園市,
42,10,kevin,tw48711959,彰化縣,
43,10,JPL,tw70889763,新北市,
44,10,Louis,tw13785127,新北市,
45,10,SAM,tw55309622,新北市,
46,10,Timmy,tw05499634,新北市,/tw/deck-build/recipe/FCfmWB-OnlqCN-PRxnSX/
47,10,Oscar,tw83739705,桃園市,
48,10,dittoman,tw77197938,桃園市,/tw/deck-build/recipe/vdjMEh-jjptDZ-jlcApV/
49,10,Golden,tw44119672,新北市,/tw/deck-build/recipe/GuFOKK-rMiBQy-gDfMCs/
50,10,B.N.C 林宇廷,tw37556303,高雄市,
51,10,aurora,tw58040892,新北市,
52,10,Leon,tw49181959,新北市,
53,10,Sunny,tw50896397,新竹縣,/tw/deck-build/recipe/STgEfN-pzrRPG-KLLobV/
54,10,Alan,tw18197442,臺北市,
55,10,OceanTsoi,tw49113528,新竹縣,
56,10,PenguinCanFly,tw58583808,臺北市,
57,10,Evan,tw91677599,新北市,
58,10,Dream-N1ARK,tw54462001,高雄市,/tw/deck-build/recipe/cSgjxx-osBsYE-nzbnRc/
59,10,Sean,tw65322738,臺北市,
60,10,Jerry,tw09468385,臺北市,
61,10,joker,tw98027117,雲林縣,
62,10,Mingchen,tw89039996,新北市,
63,10,Sheep,tw55628257,臺中市,
64,10,Miffy,tw52014839,彰化縣,/tw/deck-build/recipe/XqsEqy-igrtMt-DejJao/
