rank,points,username,player_id,region,deck_url
1,20,R3drum,tw22529091,臺北市,
2,12,Kyrie,tw53540804,新北市,
3,10,Zihao,tw29437004,新北市,
4,10,PANYOUCHEN,tw27347873,新北市,
5,8,walkaway,tw09982553,新北市,
6,8,KPIachu,tw89811739,宜蘭縣,
7,8,TaipeiCCC,tw45696531,臺北市,
8,8,BossTang,tw48793078,基隆市,
9,6,baobaobaby530,tw78670690,臺北市,
10,6,Audi,tw50268688,新北市,
11,6,Corgi,tw12035691,基隆市,
12,6,JEFF,tw33544977,新北市,
13,6,DOGE,tw65741542,新北市,
14,6,Mr.Gu,tw13462937,臺北市,
15,6,trainerbugiiagui,tw75596823,臺北市,
16,6,LDW,tw04156058,新北市,
17,4,Jay,tw07410887,桃園市,
18,4,XIAOSHARK,tw12130417,桃園市,
19,4,Lisalu,tw43007249,臺中市,
20,4,GHG_Faye,tw38086655,臺北市,
21,4,Yuan._84,tw12769027,新北市,
22,4,Peterliu,tw62193944,新北市,
23,4,DC_CHANG,tw48596346,桃園市,
24,4,JerryChiang,tw28785208,基隆市,
25,4,rio1022,tw68088789,高雄市,
26,4,Jay0615,tw20156409,新北市,
27,4,kay,tw48927744,基隆市,
28,4,BestDogeEver,tw84828731,新北市,
29,4,Kai,tw16621728,臺北市,
30,4,Will,tw35010470,桃園市,
31,4,Tim,tw95566595,新北市,
32,4,Gary,tw36271539,新北市,
