rank,points,username,player_id,region,deck_url
1,20,CaiMingFeng,tw51147332,新北市,
2,12,Viveka,tw21820105,桃園市,
4,10,rweiwei,tw32921509,基隆市,
4,10,Justin,tw16280450,臺北市,
8,8,波加曼弟弟,tw32638091,臺北市,
8,8,JEFF,tw33544977,新北市,
8,8,GHG_Andro,tw20198051,新北市,
8,8,阿童,tw39185310,臺北市,
9,6,PAISELY,tw48442445,臺北市,
10,6,OrangeW,tw24266071,新北市,
11,6,Sho,tw04057494,基隆市,
12,6,egghead,tw93105739,基隆市,
13,6,JOKE,tw68209178,新北市,
14,6,TheONE_LINYOUYI,tw08069127,新北市,
15,6,Closer,tw45505316,基隆市,
16,6,SeverusGuo,tw38140274,基隆市,
