rank,points,username,player_id,region,deck_url
1,20,GHG_PeterWine,tw16132632,宜蘭縣,
2,12,^-^,tw16965198,臺北市,
3,10,Tangfen,tw02826499,新北市,
4,10,LUGIA,tw38080173,高雄市,
5,8,Aragari,tw92466220,新竹縣,
6,8,GusChuang,tw53028908,桃園市,
7,8,Pan-Jui-Yen,tw11121423,新北市,
8,8,benjamin,tw40670915,桃園市,
9,6,NewFlavors,tw17203659,臺北市,
10,6,Cui,tw55359182,新北市,
11,6,HiddenSquid,tw00387540,桃園市,
12,6,Victorlien,tw27025240,臺北市,
13,6,Diamond,tw57017359,臺北市,
14,6,kai,tw33461826,新北市,
15,6,Tym,tw83751916,新北市,
16,6,bamboo,tw65483922,新北市,
17,4,阿堃,tw47077924,臺北市,
18,4,Bruce,tw13298067,桃園市,
19,4,Ole',tw72966382,新北市,
20,4,應威德,tw89449964,新北市,
21,4,PH,tw89286299,臺北市,
22,4,MasterLuyi,tw98985840,臺北市,
23,4,house,tw75352342,新北市,
24,4,Kimi,tw78926465,新北市,
25,4,Cathyu,tw29731640,新北市,
26,4,Bubble,tw65156718,桃園市,
27,4,TsaiHsiangAn,tw42920911,新北市,
28,4,TCGSTORE_JoJoe,tw51213471,臺北市,
29,4,Anka,tw54587316,新北市,
30,4,Willy,tw38952785,桃園市,
31,4,1212wr,tw15533641,新北市,
32,4,TG_Darren,tw67458411,新北市,
33,3,JPL,tw70889763,新北市,
34,3,ShenXu,tw24260907,臺北市,
35,3,Eric,tw84406921,新北市,
36,3,Leon,tw27395288,新北市,
37,3,MJ,tw00570442,臺北市,
38,3,SHEN,tw65991509,新北市,
39,3,ChuNay,tw47230122,臺北市,
40,3,JJIBB_uglyfish,tw69221566,高雄市,
41,3,WEI,tw05738879,新北市,
42,3,Schwi,tw70892972,臺北市,
43,3,mac,tw54679199,臺北市,
44,3,Yuan,tw06637395,新北市,
45,3,Blue2Mo,tw90564971,臺北市,
46,3,hhh17653,tw69804633,宜蘭縣,
47,3,Gaga,tw78560483,臺北市,
48,3,rio1022,tw68088789,高雄市,
49,3,chica098610,tw03293838,新北市,
50,3,YangDoge,tw67036456,高雄市,
51,3,Ben,tw72893589,新北市,
52,3,smallfiredragon,tw12360786,新北市,
53,3,Maobin,tw90211397,臺北市,
54,3,Dibo,tw90485112,臺北市,
55,3,Eup,tw72630270,新北市,
56,3,Nkrs,tw29121960,新北市,
57,3,HornyBat,tw81886933,臺北市,
58,3,Alan,tw18197442,臺北市,
59,3,Yen,tw22756831,新北市,
60,3,i0327,tw71115970,臺北市,
61,3,Your_u,tw52785513,新北市,
62,3,muaji._.dpx,tw99691140,新北市,
63,3,hopeili,tw60462915,新北市,
64,3,NagisA,tw24376984,臺北市,
