rank,points,username,player_id,region,deck_url
1,100,Ashton_Chen,tw46877625,臺北市,
2,75,Kenny,tw98425963,新竹縣,
3,50,Kouichi,tw98358576,彰化縣,
4,50,Bubbletea,tw84778743,臺北市,
5,25,K.K_Yuhung,tw54152249,高雄市,
6,25,Ivan-Shark,tw03538932,臺南市,
7,25,KoU_Ray,tw77919530,臺中市,
8,25,KoU_CH,tw09658991,臺中市,
9,20,Tobby,tw08952821,新竹市,
10,20,Andrew,tw39371632,臺南市,
11,20,YOYOCHIANG,tw12891908,臺北市,
12,20,Yule,tw64474352,高雄市,
13,20,Tristan,tw48530621,臺北市,
14,20,Roy,tw13995413,新北市,
15,20,Harry,tw34662212,臺南市,/tw/deck-build/recipe/mosOGu-hMCwFE-xdmIsB/
16,20,Eason,tw03333214,高雄市,
17,15,Hank,tw86591343,新竹市,
18,15,Haocho,tw19067728,臺南市,
19,15,HarryChen,tw67765608,臺北市,
20,15,KoU.Yiva,tw48375877,臺中市,
21,15,Max0918,tw42005868,臺南市,
22,15,AlanDuh,tw42163963,臺南市,/tw/deck-build/recipe/wupSgw-LCzXiO-QxdWHD/
23,15,Handsome_Elmo,tw24866240,高雄市,/tw/deck-build/recipe/oohVcP-QSBYJr-dKeKux/
24,15,Randy,tw25007020,桃園市,
25,15,QQ,tw35923025,臺南市,
26,15,Leroy,tw71688252,新北市,
27,15,Momotaro,tw69197193,臺北市,
28,15,BensonChang,tw82755386,新北市,
29,15,Tina,tw65988397,臺中市,
30,15,tony,tw82928313,高雄市,
31,15,Tim,tw52228600,新竹市,
32,15,Oliver,tw85693137,彰化縣,
