rank,points,username,player_id,region,deck_url
1,20,Akashi,tw23764220,彰化縣,
2,12,Damn,tw56336073,臺中市,
3,10,shan,tw86177796,彰化縣,
4,10,Zhaorui,tw88780324,臺中市,
5,8,AhShen,tw98688020,宜蘭縣,
6,8,Campagnolo,tw78188727,南投縣,
7,8,LINYUSIANG,tw27419844,雲林縣,
8,8,Kaikaiwang,tw06034751,臺北市,
9,6,TAKOTIM,tw64656626,基隆市,
10,6,dented-Dusknoir,tw32830944,彰化縣,
11,6,Zxcvb,tw29307008,彰化縣,
12,6,享玩_帆帆帆帆,tw69069593,桃園市,
13,6,Wei,tw12977491,彰化縣,
14,6,PeytonB886,tw86866405,彰化縣,
15,6,Wilson,tw24152665,彰化縣,
16,6,HiddenSquid,tw00387540,桃園市,
17,4,sasashark,tw19522331,新北市,
18,4,GMS_Mew,tw67759215,新北市,
19,4,GMS-YO,tw93955100,臺南市,
20,4,LittleLin,tw13366339,臺中市,
21,4,WUJIASIANG,tw42891021,彰化縣,
22,4,Oliver,tw85693137,彰化縣,
23,4,Kenny,tw98425963,新竹縣,
24,4,007,tw19396392,臺中市,
25,4,Afro0128,tw73975912,新竹市,
26,4,RyanUr,tw75760219,彰化縣,
27,4,towaandsuiseisuki,tw94634524,彰化縣,
28,4,Chu,tw47144906,臺中市,
29,4,JH,tw25974925,彰化縣,
30,4,Iyiu,tw57615176,彰化縣,
31,4,hyc,tw41286139,新竹市,
32,4,Junior,tw51517661,彰化縣,
