rank,points,username,player_id,region,deck_url
1,20,GHG_PeterWine,tw16132632,宜蘭縣,
2,12,ChunLun,tw82981600,新北市,
3,10,LINCHENJUI,tw91466649,新北市,
4,10,David,tw87203702,新北市,
5,8,Tym,tw83751916,新北市,
6,8,Sean,tw65322738,臺北市,
9,6,Blue,tw79969223,臺北市,
10,6,^-^,tw16965198,臺北市,
11,6,Jerry,tw09468385,臺北市,
12,6,Ting,tw76312809,新北市,
13,6,Willy,tw38952785,桃園市,
14,6,JHE,tw30419396,臺北市,
15,6,Tingg,tw08969542,新北市,
16,6,Cui,tw55359182,新北市,
17,4,conan113065,tw05914722,新北市,
18,4,XJH_HANGO,tw67199394,新北市,
19,4,Louis,tw13785127,新北市,
20,4,SheuCheWei,tw36138720,臺北市,
21,4,kai,tw33461826,新北市,
22,4,SkySky,tw92250919,新北市,
23,4,GoJo,tw95717112,臺北市,
24,4,BossTang,tw48793078,基隆市,
25,4,PernilleKjaer,tw07314439,臺北市,
26,4,Yue,tw61533794,臺北市,
27,4,TSAI-SHIN-RUEI,tw92194364,新北市,
28,4,kang,tw92544749,新北市,
29,4,JPL,tw70889763,新北市,
30,4,甭竹,tw21543308,新北市,
31,4,1212wr,tw15533641,新北市,
32,4,ChuChiHsiang,tw37727633,臺北市,
