rank,points,username,player_id,region,deck_url
1,20,TheONE_LINYOUYI,tw08069127,新北市,
2,12,HAO-YU,tw65972314,新北市,
3,10,Zhamao.,tw53413653,新北市,
4,10,Yuki,tw24617527,新北市,
5,8,vincent,tw16728082,新北市,
6,8,GHG_PeterWine,tw16132632,宜蘭縣,
7,8,Louis,tw13785127,新北市,
8,8,HiddenSquid,tw00387540,桃園市,
9,6,HaoLei_Fish,tw10864190,新北市,
10,6,Evan,tw91677599,新北市,
11,6,JEFF,tw33544977,新北市,
12,6,MillerBoy,tw48294785,新北市,
13,6,pokemonvsch1,tw15392207,新北市,
14,6,Rueisian,tw28186951,新北市,
15,6,Cola,tw00060663,新北市,
16,6,Chi7,tw15456300,臺北市,
