rank,points,username,player_id,region,deck_url
1,100,K.K_Yuhung,tw54152249,高雄市,
2,75,Wynne,tw82272345,高雄市,
3,50,Roy,tw13995413,新北市,
4,50,KoU.Yiva,tw48375877,臺中市,
5,25,BOBOKING,tw39719937,臺北市,/tw/deck-build/recipe/prCXPK-JXAENk-AqOXON/
6,25,BlackStorm,tw74352344,桃園市,/tw/deck-build/recipe/ZUpIKr-rZleNW-wpAKnX/
7,25,Tobby,tw08952821,新竹市,
8,25,********************,tw90804846,高雄市,
9,20,max,tw18767712,臺中市,/tw/deck-build/recipe/UnXiAO-XQExcz-QTwQCI/
10,20,Brendan_Chen,tw71161900,臺北市,
11,20,Chen-hsiao-yang,tw68355833,臺南市,/tw/deck-build/recipe/GTvnhy-kbceDG-Vbwpgm/
12,20,Harry,tw34662212,臺南市,/tw/deck-build/recipe/tTnrCf-LHwMxa-dMiavP/
13,20,Ivan-Shark,tw03538932,臺南市,
14,20,KoU_Ray,tw77919530,臺中市,/tw/deck-build/recipe/nPlCZm-KrQlnc-ooFZbJ/
15,20,PikaYen,tw10834493,臺北市,/tw/deck-build/recipe/ErtBKc-MVmjhI-oWEFij/
16,20,Kouichi,tw98358576,彰化縣,
17,15,Kaikaiwang,tw06034751,臺北市,
18,15,Ashton_Chen,tw46877625,臺北市,
19,15,Tina,tw65988397,臺中市,
20,15,BensonChang,tw82755386,新北市,
21,15,tony,tw82928313,高雄市,
22,15,Yen,tw22756831,新北市,
23,15,Dean,tw74390718,新北市,
24,15,SmallJay,tw58297741,屏東縣,/tw/deck-build/recipe/xWfWvJ-GUZASY-cjmzHB/
25,15,Eason,tw80481404,高雄市,
26,15,fan,tw61881775,彰化縣,/tw/deck-build/recipe/YLbRrj-DXDXQy-OzCOuk/
27,15,Kenny,tw98425963,新竹縣,
28,15,Ander,tw66387397,臺北市,
29,15,Audi,tw50268688,新北市,
30,15,Jimmy,tw88584663,苗栗縣,/tw/deck-build/recipe/vhrsgZ-olWMQE-DuxhCe/
31,15,JSC,tw48538169,臺北市,
32,15,Andric,tw40365551,臺北市,
