rank,points,username,player_id,region,deck_url
1,20,MING,tw22462552,臺中市,
2,12,Tenya,tw73911906,新竹縣,
3,10,Sunny,tw50896397,新竹縣,
4,10,Jimmy0628,tw95746707,彰化縣,
5,8,StrongOrange,tw97885633,臺南市,
6,8,Winnie,tw23137545,新竹市,
7,8,HSU,tw02991787,新竹縣,
8,8,yogioh0,tw06072288,桃園市,
9,6,Afro0128,tw73975912,新竹市,
10,6,LAIYUYU,tw36652243,桃園市,
11,6,YO,tw57196950,新竹市,
12,6,real1027,tw99213849,新竹縣,
13,6,Lantern,tw34938257,新竹市,
14,6,K/FC-Linn,tw43141282,臺中市,
15,6,Dora,tw30001370,新竹市,
16,6,kevin,tw06774867,桃園市,
17,4,sushimi,tw88204185,新竹縣,
18,4,Chia,tw24745286,新竹縣,
19,4,FaGao,tw61617346,新竹縣,
20,4,BumpyJumpy,tw97370246,桃園市,
21,4,RaulJun,tw95401245,新竹市,
22,4,Jannun,tw79154733,桃園市,
23,4,Chen,tw89692020,新竹縣,
24,4,kan,tw30732451,苗栗縣,
25,4,Andrew,tw49959381,臺北市,
26,4,hyc,tw41286139,新竹市,
27,4,RobinOuO,tw87080433,新竹縣,
28,4,Tim,tw52228600,新竹市,
29,4,wy,tw38236579,新竹縣,
30,4,Sonic,tw89224755,新竹縣,
31,4,YINGCHIHCHIU,tw31401549,新竹市,
32,4,Bettysam,tw28543426,高雄市,
