rank,points,username,player_id,region,deck_url
1,20,13,tw39174853,臺南市,
2,12,永遠喜歡愛莉西亞,tw15176221,臺南市,
3,10,Ben-Liao,tw35716523,桃園市,
4,10,KiD,tw15667547,臺南市,
5,8,Yeen,tw73048413,臺南市,
6,8,Yoruyuki,tw71737394,臺南市,
7,8,Wei,tw88506955,臺南市,
8,8,NiGHT,tw35717087,臺南市,
9,6,Andrew,tw39371632,臺南市,
10,6,Alex-Jack,tw84834842,臺南市,
11,6,ROBIN,tw48459554,臺南市,
12,6,Serendipity,tw74676901,臺南市,
13,6,Iamkingoftheworld,tw26378264,臺南市,
14,6,Black-king,tw49128584,臺南市,
15,6,Jarvis,tw63296265,臺南市,
16,6,SmallOK,tw63054410,臺南市,
