rank,points,username,player_id,region,deck_url
1,20,LUN,tw56605426,臺南市,
2,12,Serendipity,tw74676901,臺南市,
3,10,TainanIronBoy,tw15363665,臺南市,
4,10,YI,tw20362825,臺南市,
5,8,xLamit,tw36677953,臺南市,
6,8,James023,tw76165059,臺南市,
7,8,DoD,tw40338935,臺南市,
8,8,Yeen,tw73048413,臺南市,
9,6,BenT,tw76470686,臺南市,
10,6,Ivan-Shark,tw03538932,臺南市,
11,6,Jerry,tw05433925,臺南市,
12,6,StrongOrange,tw97885633,臺南市,
13,6,ArJay,tw26080590,臺南市,
14,6,Jirachiteam_Ivan,tw50023354,臺南市,
15,6,G050D004,tw95277659,臺南市,
16,6,Chen-hsiao-yang,tw68355833,臺南市,
