rank,points,username,player_id,region,deck_url
1,20,Danyang,tw03132048,高雄市,
2,12,AndrewChung,tw89973725,高雄市,
3,10,Ryan-N1ARK,tw74434118,高雄市,
4,10,Spawn,tw42740359,高雄市,
5,8,ED,tw97066779,高雄市,
6,8,Rukai-Warriors,tw96137948,屏東縣,
7,8,Liir,tw08747647,高雄市,
8,8,Psyduck,tw60741186,高雄市,
9,6,Cloud,tw55484477,高雄市,
10,6,Klefki_Alice1023,tw69121729,高雄市,
11,6,Wei,tw88506955,臺南市,
12,6,Adan,tw93829445,高雄市,
13,6,Swps,tw40262046,高雄市,
14,6,Superpig,tw95668915,高雄市,
15,6,will,tw79188375,高雄市,
16,6,Wally0714,tw33091415,高雄市,
17,4,Dream-N1ARK,tw54462001,高雄市,
18,4,EricYang,tw04887888,高雄市,
19,4,B.N.C 林奕杰,tw75131206,高雄市,
20,4,Pinkey,tw04722294,高雄市,
21,4,lkkder,tw06441088,高雄市,
22,4,Sean-N1ARK,tw36617899,高雄市,
23,4,Andrew,tw39371632,臺南市,
24,4,Ray,tw18674498,彰化縣,
25,4,DIDIGINGOBI,tw94692123,高雄市,
26,4,mark,tw12494287,高雄市,
27,4,mingchia,tw21601458,高雄市,
28,4,BerryLee,tw50202065,高雄市,
29,4,watermelon,tw54760232,高雄市,
30,4,Yuh,tw11642031,高雄市,
31,4,瘋桌遊楠梓店正老闆徵闆娘！,tw02559687,高雄市,
32,4,薄荷Echo,tw55332465,高雄市,
