rank,points,username,player_id,region,deck_url
1,20,Tobby,tw08952821,新竹市,
2,12,Diamond,tw57017359,臺北市,
3,10,GHG_PeterWine,tw16132632,宜蘭縣,
4,10,kang,tw92544749,新北市,
5,8,TheONE_LINYOUYI,tw08069127,新北市,
6,8,Gai,tw89609352,桃園市,
7,8,波加曼弟弟,tw32638091,臺北市,
8,8,BonBon,tw09269089,新竹市,
9,6,Toby,tw02002019,新北市,
10,6,Wilson,tw66007671,新北市,
11,6,SilverBlade,tw05207217,臺北市,
12,6,大胖,tw18707805,臺北市,
13,6,BO_YING,tw72333956,新北市,
14,6,ChenChuXiang,tw66134077,嘉義縣,
15,6,TaipeiCCC,tw45696531,臺北市,
16,6,Jannun,tw79154733,桃園市,
