rank,points,username,player_id,region,deck_url
1,20,Tangfen,tw02826499,新北市,
2,12,Kaikaiwang,tw06034751,臺北市,
3,10,Forehead,tw37173355,新北市,
4,10,TopCard_Fu,tw77877383,新竹縣,
5,8,ScreamTail,tw42619935,臺南市,
6,8,CaiMingFeng,tw51147332,新北市,
7,8,FrankChu,tw48512422,新北市,
8,8,Wangtinglun,tw22611326,桃園市,
9,6,RichardWu,tw61583819,新北市,
10,6,ShawnLiao,tw87664667,基隆市,
11,6,ChiMing,tw36747145,桃園市,
12,6,Tray,tw04119157,桃園市,
13,6,barrywang,tw60180669,臺北市,
14,6,Deven,tw66943412,基隆市,
15,6,ClawsTY Martin,tw76086171,桃園市,
16,6,Dean,tw74390718,新北市,
