rank,points,username,player_id,region,deck_url
1,20,Cookie,tw42912360,高雄市,
2,12,SJin0213,tw31422118,高雄市,
3,10,Cloud,tw55484477,高雄市,
4,10,EricYang,tw04887888,高雄市,
5,8,K.K_Yuhung,tw54152249,高雄市,
6,8,AndrewChung,tw89973725,高雄市,
7,8,Beck,tw93719435,高雄市,
8,8,StrongOrange,tw97885633,臺南市,
9,6,瘋桌遊楠梓店正老闆徵闆娘！,tw02559687,高雄市,
10,6,Zhang1205,tw22171154,高雄市,
11,6,薄荷Echo,tw55332465,高雄市,
12,6,Habu,tw79878183,高雄市,
13,6,Leo,tw00444865,高雄市,
14,6,Mr.Gengar,tw05925639,臺中市,
15,6,LinPo,tw79802506,高雄市,
16,6,BerryLee,tw50202065,高雄市,
17,4,哈力栗,tw44344603,高雄市,
18,4,Tinyan,tw28470728,澎湖縣,
19,4,Tsaiuu,tw68492472,臺中市,
20,4,Minatsuki,tw30477292,高雄市,
21,4,Sin,tw61279434,高雄市,
22,4,mingchia,tw21601458,高雄市,
23,4,Frankie,tw63693077,高雄市,
24,4,Jeremysunn,tw46030050,高雄市,
25,4,Klefki_Timmy,tw74697953,高雄市,
26,4,mark,tw75127727,高雄市,
27,4,Xiu,tw40861211,高雄市,
28,4,Hiro,tw52274144,高雄市,
29,4,Z,tw14181070,高雄市,
30,4,lkkder,tw06441088,高雄市,
31,4,totototo,tw26186753,高雄市,
32,4,WangLin,tw50680843,高雄市,
