rank,points,username,player_id,region,deck_url
1,20,JEFF,tw33544977,新北市,
2,12,Zihao,tw29437004,新北市,
3,10,rabbit,tw24203947,新北市,
4,10,FF,tw76568846,新北市,
5,8,Raysun,tw70273656,臺北市,
6,8,Hsinru,tw70529064,新北市,
7,8,Tangfen,tw02826499,新北市,
8,8,John486Rem,tw33811608,新北市,
9,6,86,tw94971550,臺北市,
10,6,WYH,tw17091053,臺北市,
11,6,Eric,tw84406921,新北市,
12,6,GHG_Andro,tw20198051,新北市,
13,6,Hypno_Sammu,tw25488947,臺中市,
14,6,Ivan,tw06195770,新北市,
15,6,Wilson168,tw45684530,臺北市,
16,6,Anakinyen,tw96612258,臺北市,
17,4,********************,tw78763965,新北市,
18,4,JoeChen,tw45324854,新北市,
19,4,Watermonster,tw20773634,臺北市,
20,4,TCGSTORE_HSUAN,tw49340794,臺北市,
21,4,Baobaby,tw89381203,臺北市,
22,4,jxjason,tw40274722,臺北市,
23,4,JJIBB_uglyfish,tw69221566,高雄市,
24,4,yuyu614,tw11292760,臺北市,
25,4,Blue2Mo,tw90564971,臺北市,
26,4,RexChen,tw85026999,臺中市,
27,4,HungYaoWang,tw71029745,臺北市,
28,4,JerryChiang,tw28785208,基隆市,
29,4,Stayko,tw88117485,臺北市,
30,4,sushimi,tw88204185,新竹縣,
31,4,jimmy0912,tw46367193,新北市,
32,4,BO_YING,tw72333956,新北市,
