rank,points,username,player_id,region,deck_url
1,20,A9_Weberlolz,tw00531440,桃園市,
2,12,R1n90,tw23226571,新北市,
3,10,HornyBat,tw81886933,臺北市,
4,10,Bruce,tw13298067,桃園市,
5,8,PEIN,tw82187253,桃園市,
6,8,ThatWenYen,tw33742727,高雄市,
7,8,Laolio,tw29536370,新北市,
8,8,Mareep,tw88521370,臺中市,
9,6,Long,tw57612114,新北市,
10,6,Shawn,tw69663505,臺北市,
11,6,Mew_宥緯wade,tw81124094,新北市,
12,6,Eric,tw95261451,新北市,
13,6,JHE,tw30419396,臺北市,
14,6,Henry,tw62892033,新北市,
15,6,Wade010926,tw42986392,臺北市,
16,6,WYH,tw17091053,臺北市,
17,4,HappyIsAGooodDog,tw16105206,宜蘭縣,
18,4,YingAn,tw73835031,臺北市,
19,4,MurphySCF,tw78144908,臺北市,
20,4,ChuChiHsiang,tw37727633,臺北市,
21,4,jeremychen,tw71550438,花蓮縣,
22,4,SOWA,tw28193746,臺北市,
23,4,Jun,tw27673402,桃園市,
24,4,GHG_PeterWine,tw16132632,宜蘭縣,
25,4,jimmy0912,tw46367193,新北市,
26,4,boychen,tw23209128,臺北市,
27,4,KOKO,tw18641143,臺北市,
28,4,henrylee1000hh,tw75455473,臺北市,
29,4,Yian,tw17401165,新北市,
30,4,Cy,tw45233917,新北市,
31,4,Diamond,tw57017359,臺北市,
32,4,XJH_Tangfen,tw02826499,新北市,
