rank,points,username,player_id,region,deck_url
1,100,tony,tw82928313,高雄市,
2,75,Giraffe,tw82494238,臺北市,
3,50,Curry,tw78758706,新北市,
4,50,Klefki_Alice1023,tw69121729,高雄市,
5,25,Yen,tw22756831,新北市,
6,25,Leroy,tw71688252,新北市,
7,25,Kys0n31,tw65932690,臺北市,
8,25,Ben,tw49350731,彰化縣,
9,20,JeremyPeng,tw73935880,苗栗縣,
10,20,BST_Winston,tw21561947,臺中市,/tw/deck-build/recipe/CJDNBW-baxsDk-LRGMWP/
11,20,Hank,tw86591343,新竹市,
12,20,Ashton_Chen,tw46877625,臺北市,
13,20,K.K_Yuhung,tw54152249,高雄市,
14,20,ROY,tw88140982,臺中市,
15,20,Mia,tw52212483,彰化縣,/tw/deck-build/recipe/EHwOHj-aBcxOr-cULgRE/
16,20,Momotaro,tw69197193,臺北市,
17,15,AlanDuh,tw42163963,臺南市,
18,15,KoU_Ray,tw77919530,臺中市,
19,15,YOYOCHIANG,tw12891908,臺北市,
20,15,Kenny,tw98425963,新竹縣,
21,15,Billy,tw44472901,高雄市,
22,15,Morpeko,tw90786092,臺北市,
23,15,Bevis,tw63041398,臺北市,
24,15,chihua,tw02907113,新北市,
25,15,Yule,tw64474352,高雄市,/tw/deck-build/recipe/UczJFy-bDYeMj-hAIOXs/
26,15,fan,tw61881775,彰化縣,/tw/deck-build/recipe/DiDtZG-EJEXqz-KdRLVL/
27,15,LAIYUYU,tw36652243,桃園市,/tw/deck-build/recipe/XbxZAN-sVFLic-ouRrYS/
28,15,Benny,tw30149588,臺中市,
29,15,Brendan_Chen,tw71161900,臺北市,
30,15,Linus,tw13023402,臺北市,
31,15,BlackStorm,tw74352344,桃園市,/tw/deck-build/recipe/SDokqs-Fksnje-oFxHZa/
32,15,PokemonPTCGP,tw38378986,新北市,
