rank,points,username,player_id,region,deck_url
1,100,TheONE_LINYOUYI,tw08069127,新北市,
2,75,Jerry,tw09468385,臺北市,
3,50,Lloyd,tw51338463,臺中市,/tw/deck-build/recipe/HAwxku-KFIIBO-gNfcfI/
4,50,HAO-YU,tw65972314,新北市,
5,25,kevin,tw48711959,彰化縣,
6,25,andy,tw88607252,臺中市,/tw/deck-build/recipe/caNyiv-LtoJDL-DUtoae/
7,25,yichen,tw34688965,高雄市,
8,25,Wade010926,tw42986392,臺北市,
9,20,LINCHENJUI,tw91466649,新北市,
10,20,Joseph,tw45957987,新北市,
11,20,Mew_宥緯wade,tw81124094,新北市,
12,20,Anka,tw54587316,新北市,
13,20,Willy,tw38952785,桃園市,
14,20,Benjamin,tw99268898,臺北市,
15,20,aurora,tw58040892,新北市,
16,20,benjamin,tw40670915,桃園市,
17,15,Santos,tw70719415,新竹縣,
18,15,Yuki,tw24617527,新北市,
19,15,Dr.GMBRayRay,tw58703570,高雄市,
20,15,B.N.C 林奕杰,tw75131206,高雄市,
21,15,Tim,tw89368672,新北市,/tw/deck-build/recipe/HYHleo-NVEgzm-XYUAgo/
22,15,JeremyWei,tw77877011,苗栗縣,
23,15,LiaoZhenghao,tw11792037,臺中市,
24,15,PTCG-BOY,tw18142838,臺北市,
25,15,波加曼弟弟,tw32638091,臺北市,
26,15,Louis,tw13785127,新北市,
27,15,Ryan,tw62205605,高雄市,/tw/deck-build/recipe/CzxUIm-FajLBR-pHkqNs/
28,15,James,tw34406887,新竹縣,
29,15,Ian,tw54166685,臺中市,
30,15,CHANGCHIAHAO,tw46558789,新北市,/tw/deck-build/recipe/PVavbU-OYGohR-dpwDEf/
31,15,B.N.C 林宇廷,tw37556303,高雄市,
32,15,Wilson,tw66007671,新北市,
