rank,points,username,player_id,region,deck_url
1,20,Mr.Gengar,tw05925639,臺中市,
2,12,Cookie,tw42912360,高雄市,
3,10,B.N.C 林奕杰,tw75131206,高雄市,
4,10,larry-N1ARK,tw99589299,高雄市,
5,8,AlanDuh,tw42163963,臺南市,
6,8,K.K_Yuhung,tw54152249,高雄市,
7,8,Bread,tw65936819,新北市,
8,8,fang1314,tw59644148,高雄市,
9,6,Pinkey,tw04722294,高雄市,
10,6,Eli,tw61299751,高雄市,
11,6,PingYu,tw05602573,高雄市,
12,6,AndrewChung,tw89973725,高雄市,
13,6,YiYu,tw95674193,高雄市,
14,6,Ryan-N1ARK,tw74434118,高雄市,
15,6,BeiX2,tw35603412,高雄市,
16,6,瘋桌遊楠梓店正老闆徵闆娘！,tw02559687,高雄市,
17,4,mingchia,tw21601458,高雄市,
18,4,D.D.Vanson,tw43768909,臺南市,
19,4,Pupuman,tw83653424,高雄市,
20,4,0727@jiatang,tw51141179,高雄市,
21,4,曉致,tw63508480,高雄市,
22,4,Biaoz,tw00357547,新北市,
23,4,Tsaiuu,tw68492472,臺中市,
24,4,RightHandWinner,tw82799687,屏東縣,
25,4,WeiWei,tw06408366,臺南市,
26,4,0501,tw83055994,高雄市,
27,4,********************,tw30405395,高雄市,
28,4,Ivan-Shark,tw03538932,臺南市,
29,4,gavin-N1ARK,tw98858591,高雄市,
30,4,Hanji,tw21351845,高雄市,
31,4,James,tw87713934,臺北市,
32,4,Rukai-Warriors,tw96137948,屏東縣,
