rank,points,username,player_id,region,deck_url
1,20,yuyu614,tw11292760,臺北市,
2,12,David,tw87203702,新北市,
3,10,Rich,tw36653768,新北市,
4,10,GUAN-LUN-CHEN,tw01012666,新北市,
5,8,Jun,tw27673402,桃園市,
6,8,Fin,tw88792767,新北市,
7,8,mark,tw90514043,桃園市,
8,8,Pan-Jui-Yen,tw11121423,新北市,
9,6,Knightvc,tw64863333,新北市,
10,6,Aragari,tw92466220,新竹縣,
11,6,hopeili,tw60462915,新北市,
12,6,blackfat,tw46648783,基隆市,
13,6,party,tw08544175,新北市,
14,6,Dean,tw74390718,新北市,
15,6,RichardWu,tw61583819,新北市,
16,6,chica098610,tw03293838,新北市,
