rank,points,username,player_id,region,deck_url
1,20,Minatsuki,tw30477292,高雄市,
2,12,Habu,tw79878183,高雄市,
3,10,nehcyar_,tw51284044,桃園市,
4,10,Spawn,tw42740359,高雄市,
5,8,KaijinWu,tw13204688,高雄市,
6,8,DE-WEN,tw61835075,高雄市,
7,8,Ian,tw30147118,高雄市,
8,8,cycla,tw09152496,臺南市,
9,6,Potato008,tw11670647,高雄市,
10,6,wei,tw99738792,屏東縣,
11,6,mark,tw75127727,高雄市,
12,6,CCT_Shirakami,tw54665545,高雄市,
13,6,Dabethan,tw63016626,高雄市,
14,6,YuCheng,tw60634955,高雄市,
15,6,Tzuyi,tw09261132,高雄市,
16,6,purin,tw28687950,高雄市,
17,4,Hanji,tw21351845,高雄市,
18,4,ChenLi_Kibana,tw69538820,高雄市,
19,4,YiYu,tw95674193,高雄市,
20,4,Hiro,tw52274144,高雄市,
21,4,TsaiYaoChing,tw76258268,屏東縣,
22,4,EasonHsieh,tw99276276,高雄市,
23,4,BNC_Blast,tw89606971,高雄市,
24,4,watermelon,tw54760232,高雄市,
25,4,Renny,tw09066488,高雄市,
26,4,********************,tw60350798,高雄市,
27,4,Jerry,tw84382822,高雄市,
28,4,Sky,tw61053938,高雄市,
29,4,********************,tw63599207,高雄市,
30,4,Dantes,tw13965222,高雄市,
31,4,Wally0714,tw33091415,高雄市,
32,4,********************,tw58929225,高雄市,
