rank,points,username,player_id,region,deck_url
1,20,DQ,tw20116252,桃園市,
2,12,GHG_PeterWine,tw16132632,宜蘭縣,
3,10,NewFlavors,tw17203659,臺北市,
4,10,HAO-YU,tw65972314,新北市,
5,8,FrankChu,tw48512422,新北市,
6,8,ScreamTail,tw42619935,臺南市,
7,8,shirofox,tw24164090,桃園市,
8,8,Tym,tw83751916,新北市,
9,6,Hsiang,tw49877892,桃園市,
10,6,HiddenSquid,tw00387540,桃園市,
11,6,Cy,tw45233917,新北市,
12,6,YOYO,tw51675689,桃園市,
13,6,Luffy87512,tw96909333,桃園市,
14,6,Jannun,tw79154733,桃園市,
15,6,Mareep,tw88521370,臺中市,
16,6,JEFF,tw33544977,新北市,
17,4,Lauren779,tw12369534,桃園市,
18,4,Davison,tw96937074,桃園市,
19,4,Evan,tw91677599,新北市,
20,4,barrywang,tw60180669,臺北市,
21,4,ChenMinQian,tw75551324,苗栗縣,
22,4,ClawsTY Martin,tw76086171,桃園市,
23,4,Ubry,tw56240698,新北市,
24,4,bamboo,tw65483922,新北市,
25,4,Louis,tw47415187,桃園市,
26,4,Sid,tw48715949,桃園市,
27,4,Kaikaiwang,tw06034751,臺北市,
28,4,Ben,tw72893589,新北市,
29,4,QED,tw24439016,桃園市,
30,4,Giraffe,tw82494238,臺北市,
31,4,rober,tw88843922,桃園市,
32,4,Black-Penguin,tw94967871,桃園市,
