rank,points,username,player_id,region,deck_url
1,20,Laolio,tw29536370,新北市,
2,12,JimmyTai,tw39894258,新北市,
3,10,TaipeiCCC,tw45696531,臺北市,
4,10,As,tw13174665,新北市,
5,8,YoyoYang,tw57062134,新北市,
6,8,ChenChuXiang,tw66134077,嘉義縣,
7,8,JEFF,tw33544977,新北市,
8,8,barrywang,tw60180669,臺北市,
9,6,Kaikaiwang,tw06034751,臺北市,
10,6,BossTang,tw48793078,基隆市,
11,6,vincent,tw16728082,新北市,
12,6,Diamond,tw57017359,臺北市,
13,6,KuangChanHo,tw93405316,臺北市,
14,6,johyan,tw27308734,臺北市,
15,6,Your_u,tw52785513,新北市,
16,6,Roise,tw95273659,新北市,
