rank,points,username,player_id,region,deck_url
1,100,Roy,tw13995413,新北市,
2,75,K.K_Yuhung,tw54152249,高雄市,
3,50,Hsi,tw37208259,臺北市,
4,50,Ben0104,tw49350731,彰化縣,
5,25,Tim,tw52228600,新竹市,
6,25,Kaikaiwang,tw06034751,臺北市,
7,25,Yule,tw64474352,高雄市,
8,25,Bevis,tw63041398,臺北市,
9,20,Momotaro,tw69197193,臺北市,
10,20,Andrew,tw39371632,臺南市,
11,20,Brendan_Chen,tw71161900,臺北市,
12,20,JeremyLu,tw63611451,新北市,/tw/deck-build/recipe/tVveHs-kldDFx-hGQIOs/
13,20,Nemo,tw86826208,臺北市,/tw/deck-build/recipe/iUQDRw-Scktlj-dQLess/
14,20,Ollie,tw40588548,新北市,
15,20,fan,tw61881775,彰化縣,
16,20,Luzia,tw07841936,桃園市,/tw/deck-build/recipe/RgviJs-tshTRz-FefXbo/
17,15,Ryan,tw02583881,新北市,
18,15,Jayden,tw49525131,臺北市,/tw/deck-build/recipe/NmcnaS-lvQhdC-EcDOyd/
19,15,tony,tw82928313,高雄市,
20,15,BensonChang,tw82755386,新北市,
21,15,Kouichi,tw98358576,彰化縣,
22,15,Tobby,tw08952821,新竹市,
23,15,Musk,tw03623052,新北市,
24,15,Haocho,tw19067728,臺南市,
25,15,Giraffe,tw82494238,臺北市,
26,15,VicHu,tw52539551,臺北市,/tw/deck-build/recipe/TwklQu-wTYzGl-WawLSD/
27,15,Hank,tw86591343,新竹市,
28,15,Benjamin,tw06198131,新北市,
29,15,Lucas,tw76445156,基隆市,/tw/deck-build/recipe/mCBscZ-FBLSsY-LabHeQ/
30,15,HarryChen,tw67765608,臺北市,/tw/deck-build/recipe/GwnRds-rWxkOC-auojtX/
31,15,BOBOKING,tw39719937,臺北市,/tw/deck-build/recipe/etfbzq-glrHBg-PxnoyV/
32,15,Ivan-Shark,tw03538932,臺南市,
33,10,Bubbletea,tw84778743,臺北市,
34,10,KoU_CH,tw09658991,臺中市,
35,10,Amber17,tw02765494,新北市,
36,10,TG_Darren,tw67458411,新北市,
37,10,RayHsu,tw48444075,新北市,
38,10,Diego_Chang,tw19962622,桃園市,
39,10,YOYOCHIANG,tw12891908,臺北市,
40,10,Ashton_Chen,tw46877625,臺北市,
41,10,AlanJiang,tw77684021,新北市,/tw/deck-build/recipe/qQrKfl-pWqXza-aSmTuL/
42,10,ChloeLiu,tw72278781,桃園市,
43,10,Lester,tw22254647,彰化縣,/tw/deck-build/recipe/iUujsd-hXFCku-lKQvLl/
44,10,Sonic,tw89224755,新竹縣,
45,10,Yen,tw22756831,新北市,
46,10,Randy,tw25007020,桃園市,
47,10,"WANG,PIN-JUI",tw89242970,新北市,
48,10,Kenny,tw98425963,新竹縣,
49,10,Roise,tw95273659,新北市,
50,10,RexTsao,tw96773257,桃園市,/tw/deck-build/recipe/pqjvfs-RJrNDT-lMRNue/
51,10,AlanDuh,tw42163963,臺南市,
52,10,Klefki_Alice1023,tw69121729,高雄市,
53,10,Duke,tw59699947,臺北市,
54,10,chihua,tw02907113,新北市,
55,10,Manson,tw47765933,新北市,
56,10,KoU_Ray,tw77919530,臺中市,
57,10,Tung,tw21443160,新竹市,
58,10,Bonjour,tw09395817,新北市,/tw/deck-build/recipe/ArEwAG-BROulu-gsCZqL/
59,10,Tina,tw65988397,臺中市,
60,10,POPOLink,tw08948324,新北市,
61,10,Tristan,tw48530621,臺北市,
62,10,Wynne,tw82272345,高雄市,
63,10,Jaden,tw75543412,新北市,
64,10,IanChu,tw17849731,桃園市,
