rank,points,username,player_id,region,deck_url
1,20,TCGSTORE_SHAOTONG,tw03103631,臺北市,
2,12,kang,tw92544749,新北市,
3,10,tuclub0723,tw86299187,新北市,
4,10,LINCHEHSUAN,tw95954871,臺北市,
5,8,AndyChou,tw44127879,新北市,
6,8,TheONE_LINYOUYI,tw08069127,新北市,
7,8,GHG_Andro,tw20198051,新北市,
8,8,Diamond,tw57017359,臺北市,
9,6,ClawsTY Martin,tw76086171,桃園市,
10,6,Eddie,tw08927689,新北市,
11,6,PAISELY,tw48442445,臺北市,
12,6,Momotaro,tw69197193,臺北市,
13,6,YuAn._84,tw12769027,新北市,
14,6,Ubry,tw56240698,新北市,
15,6,Eason,tw68774056,新北市,
16,6,Sky,tw49826410,臺北市,
17,4,GHG-MXK,tw51046647,新北市,
18,4,CaiMingFeng,tw51147332,新北市,
19,4,YoyoYang,tw57062134,新北市,
20,4,鋼鐵朱粉,tw14535364,新北市,
21,4,XJH_Fengshen,tw15026318,新北市,
22,4,Michael,tw71470461,新北市,
23,4,Gnat,tw16176784,新北市,
24,4,Eup,tw72630270,新北市,
25,4,Kinako,tw05040970,新北市,
26,4,Goodmouse,tw04959593,新北市,
27,4,Robertabout,tw27817384,新北市,
28,4,BossTang,tw48793078,基隆市,
29,4,TiaoTiaoYeh,tw71730704,桃園市,
30,4,LINCHENJUI,tw91466649,新北市,
31,4,ChenChuXiang,tw66134077,嘉義縣,
32,4,Vic,tw56703325,新北市,
