rank,points,username,player_id,region,deck_url
1,20,PoYangHsu,tw10141695,高雄市,
2,12,Danyang,tw03132048,高雄市,
3,10,Wucom,tw52723058,高雄市,
4,10,Laisun,tw74963860,高雄市,
5,8,Zhang1205,tw22171154,高雄市,
6,8,B.N.C 林宇廷,tw37556303,高雄市,
7,8,Ray,tw73106123,高雄市,
8,8,Terry,tw84616467,高雄市,
9,6,0727@jiatang,tw51141179,高雄市,
10,6,abao,tw26582888,高雄市,
11,6,mingchia,tw21601458,高雄市,
12,6,AndrewChung,tw89973725,高雄市,
13,6,********************,tw70045837,高雄市,
14,6,Jyun,tw35995465,高雄市,
15,6,Minatsuki,tw30477292,高雄市,
16,6,哈力栗,tw44344603,高雄市,
17,4,B.N.C 林奕杰,tw75131206,高雄市,
18,4,瘋桌遊楠梓店正老闆徵闆娘！,tw02559687,高雄市,
19,4,Leo,tw00444865,高雄市,
20,4,LeeFour,tw52776388,高雄市,
21,4,Eli,tw61299751,高雄市,
22,4,lkkder,tw06441088,高雄市,
23,4,MW-pang,tw45178021,高雄市,
24,4,Dream-N1ARK,tw54462001,高雄市,
25,4,DE-WEN,tw61835075,高雄市,
26,4,Ren,tw74811997,高雄市,
27,4,Ian-N1ARK,tw01545475,高雄市,
28,4,EricYang,tw04887888,高雄市,
29,4,WEI,tw50453642,澎湖縣,
30,4,wuleo0416,tw54804642,高雄市,
31,4,gonsakon,tw22513278,高雄市,
32,4,mark,tw12494287,高雄市,
