rank,points,username,player_id,region,deck_url
1,20,Heisenberg,tw22529091,臺北市,
2,12,timmyking,tw52666172,臺北市,
3,10,ChenMinQian,tw75551324,苗栗縣,
4,10,matt.chuang,tw27039000,臺北市,
5,8,Knightvc,tw64863333,新北市,
6,8,Eup,tw72630270,新北市,
7,8,Austin,tw12786878,臺北市,
8,8,Tristan,tw48530621,臺北市,
9,6,Laolio,tw29536370,新北市,
10,6,Kayson,tw81419386,新北市,
11,6,aurora,tw58040892,新北市,
12,6,Cola,tw00060663,新北市,
13,6,YoyoYang,tw57062134,新北市,
14,6,barrywang,tw60180669,臺北市,
15,6,Bruce_Chen,tw23712439,新北市,
16,6,AndyChou,tw44127879,新北市,
