rank,points,username,player_id,region,deck_url
1,20,TheONE_LINYOUYI,tw08069127,新北市,
2,12,TuHungHsiang,tw67479231,新北市,
3,10,lzhen,tw09847216,新北市,
4,10,Nine-tailedfox,tw87180928,桃園市,
5,8,TaipeiCCC,tw45696531,臺北市,
6,8,Chickenskin,tw32364107,臺北市,
7,8,ChenChuXiang,tw66134077,嘉義縣,
8,8,Laolio,tw29536370,新北市,
9,6,JOKE,tw68209178,新北市,
10,6,need2268,tw57352754,新北市,
11,6,ter246810,tw51817794,彰化縣,
12,6,Kaikaiwang,tw06034751,臺北市,
13,6,Uma,tw85563070,新北市,
14,6,Hsiang,tw49877892,桃園市,
15,6,bubblegum,tw99453048,新北市,
16,6,Brian,tw42668876,新北市,
