rank,points,username,player_id,region,deck_url
1,20,Depp,tw41643160,桃園市,
2,12,曉致,tw63508480,高雄市,
3,10,cian,tw78657682,高雄市,
4,10,HiddenSquid,tw00387540,桃園市,
5,8,AdamChia,tw87510571,高雄市,
6,8,W58021058,tw49018676,臺南市,
7,8,WangLin,tw50680843,高雄市,
8,8,kaijuwoodo,tw86329593,臺南市,
9,6,Matable,tw48615631,高雄市,
10,6,ArJay,tw26080590,臺南市,
11,6,hebe1208,tw08080954,高雄市,
12,6,hower,tw91106608,高雄市,
13,6,Sin,tw61279434,高雄市,
14,6,Mine_Uncle,tw01124210,臺南市,
15,6,Tsaiuu,tw68492472,臺中市,
16,6,瘋桌遊楠梓店正老闆徵闆娘！,tw02559687,高雄市,
