record_type,round,page_index,table_no,player_no,player_id,player_name,player_score,opponent_id,opponent_name,opponent_score,rank,total_score,omw_pct,wo_score,avomw_pct
round_pairing,Round 1,1,1,596,tw93054506,,,tw13090534,,,,,,,
round_pairing,Round 1,1,1,76,tw13090534,,,tw93054506,,,,,,,
round_pairing,Round 1,1,2,189,tw27433076,,,tw46085831,,,,,,,
round_pairing,Round 1,1,2,317,tw46085831,,,tw27433076,,,,,,,
round_pairing,Round 1,1,3,1202,tw59096586,,,tw79969223,,,,,,,
round_pairing,Round 1,1,3,534,tw79969223,,,tw59096586,,,,,,,
round_pairing,Round 1,1,4,231,tw33433069,,,tw82370377,,,,,,,
round_pairing,Round 1,1,4,546,tw82370377,,,tw33433069,,,,,,,
round_pairing,Round 1,1,5,341,tw48890271,,,tw69925275,,,,,,,
round_pairing,Round 1,1,5,455,tw69925275,,,tw48890271,,,,,,,
round_pairing,Round 1,1,6,1166,tw03969015,,,tw15653353,,,,,,,
round_pairing,Round 1,1,6,97,tw15653353,,,tw03969015,,,,,,,
round_pairing,Round 1,1,7,196,tw28284849,,,tw89297350,,,,,,,
round_pairing,Round 1,1,7,576,tw89297350,,,tw28284849,,,,,,,
round_pairing,Round 1,1,8,130,tw19396392,,,tw51496473,,,,,,,
round_pairing,Round 1,1,8,355,tw51496473,,,tw19396392,,,,,,,
round_pairing,Round 1,1,9,201,tw28562107,,,tw32869182,,,,,,,
round_pairing,Round 1,1,9,225,tw32869182,,,tw28562107,,,,,,,
round_pairing,Round 1,1,10,1389,tw78065719,,,tw15533641,,,,,,,
round_pairing,Round 1,1,10,96,tw15533641,,,tw78065719,,,,,,,
round_pairing,Round 1,1,11,109,tw16898739,,,tw97275186,,,,,,,
round_pairing,Round 1,1,11,628,tw97275186,,,tw16898739,,,,,,,
round_pairing,Round 1,1,12,1940,tw48828788,,,tw93739401,,,,,,,
round_pairing,Round 1,1,12,604,tw93739401,,,tw48828788,,,,,,,
round_pairing,Round 1,1,13,492,tw75604705,,,tw79411276,,,,,,,
round_pairing,Round 1,1,13,527,tw79411276,,,tw75604705,,,,,,,
round_pairing,Round 1,1,14,1460,tw52488439,,,tw39536527,,,,,,,
round_pairing,Round 1,1,14,273,tw39536527,,,tw52488439,,,,,,,
round_pairing,Round 1,1,15,1153,tw59137487,,,tw17748447,,,,,,,
round_pairing,Round 1,1,15,1910,tw17748447,,,tw59137487,,,,,,,
round_pairing,Round 1,1,16,296,tw42938387,,,tw63508480,,,,,,,
round_pairing,Round 1,1,16,428,tw63508480,,,tw42938387,,,,,,,
round_pairing,Round 1,1,17,1257,tw24581109,,,tw01909140,,,,,,,
round_pairing,Round 1,1,17,16,tw01909140,,,tw24581109,,,,,,,
round_pairing,Round 1,1,18,1710,tw99393778,,,tw43063068,,,,,,,
round_pairing,Round 1,1,18,298,tw43063068,,,tw99393778,,,,,,,
round_pairing,Round 1,1,19,174,tw25488947,,,tw95547681,,,,,,,
round_pairing,Round 1,1,19,618,tw95547681,,,tw25488947,,,,,,,
round_pairing,Round 1,1,20,332,tw47858905,,,tw60567990,,,,,,,
round_pairing,Round 1,1,20,412,tw60567990,,,tw47858905,,,,,,,
round_pairing,Round 1,1,21,1360,tw88780324,,,tw33097520,,,,,,,
round_pairing,Round 1,1,21,229,tw33097520,,,tw88780324,,,,,,,
round_pairing,Round 1,1,22,1736,tw34536798,,,tw74682364,,,,,,,
round_pairing,Round 1,1,22,485,tw74682364,,,tw34536798,,,,,,,
round_pairing,Round 1,1,23,188,tw27368718,,,tw75037148,,,,,,,
round_pairing,Round 1,1,23,487,tw75037148,,,tw27368718,,,,,,,
round_pairing,Round 1,1,24,103,tw16179659,,,tw43185329,,,,,,,
round_pairing,Round 1,1,24,299,tw43185329,,,tw16179659,,,,,,,
round_pairing,Round 1,1,25,147,tw22468825,,,tw71122215,,,,,,,
round_pairing,Round 1,1,25,463,tw71122215,,,tw22468825,,,,,,,
round_pairing,Round 1,2,26,358,tw52162016,,,tw00572856,,,,,,,
round_pairing,Round 1,2,26,6,tw00572856,,,tw52162016,,,,,,,
round_pairing,Round 1,2,27,1057,tw31563466,,,tw59054436,,,,,,,
round_pairing,Round 1,2,27,401,tw59054436,,,tw31563466,,,,,,,
round_pairing,Round 1,2,28,268,tw38697785,,,tw73911906,,,,,,,
round_pairing,Round 1,2,28,481,tw73911906,,,tw38697785,,,,,,,
round_pairing,Round 1,2,29,1685,tw14788730,,,tw34443095,,,,,,,
round_pairing,Round 1,2,29,236,tw34443095,,,tw14788730,,,,,,,
round_pairing,Round 1,2,30,106,tw16621728,,,tw11978505,,,,,,,
round_pairing,Round 1,2,30,74,tw11978505,,,tw16621728,,,,,,,
round_pairing,Round 1,2,31,137,tw21473522,,,tw48512422,,,,,,,
round_pairing,Round 1,2,31,336,tw48512422,,,tw21473522,,,,,,,
round_pairing,Round 1,2,32,1988,tw65565901,,,tw36074458,,,,,,,
round_pairing,Round 1,2,32,249,tw36074458,,,tw65565901,,,,,,,
round_pairing,Round 1,2,33,1362,tw22699669,,,tw71029745,,,,,,,
round_pairing,Round 1,2,33,461,tw71029745,,,tw22699669,,,,,,,
round_pairing,Round 1,2,34,191,tw27714746,,,tw56084175,,,,,,,
round_pairing,Round 1,2,34,384,tw56084175,,,tw27714746,,,,,,,
round_pairing,Round 1,2,35,526,tw79270381,,,tw15392207,,,,,,,
round_pairing,Round 1,2,35,94,tw15392207,,,tw79270381,,,,,,,
round_pairing,Round 1,2,36,1110,tw12363623,,,tw25870422,,,,,,,
round_pairing,Round 1,2,36,177,tw25870422,,,tw12363623,,,,,,,
round_pairing,Round 1,2,37,284,tw41073870,,,tw90875911,,,,,,,
round_pairing,Round 1,2,37,586,tw90875911,,,tw41073870,,,,,,,
round_pairing,Round 1,2,38,1674,tw42527004,,,tw93417681,,,,,,,
round_pairing,Round 1,2,38,600,tw93417681,,,tw42527004,,,,,,,
round_pairing,Round 1,2,39,114,tw17519285,,,tw56972035,,,,,,,
round_pairing,Round 1,2,39,389,tw56972035,,,tw17519285,,,,,,,
round_pairing,Round 1,2,40,1494,tw61279434,,,tw55765174,,,,,,,
round_pairing,Round 1,2,40,382,tw55765174,,,tw61279434,,,,,,,
round_pairing,Round 1,2,41,149,tw22647506,,,tw69425578,,,,,,,
round_pairing,Round 1,2,41,452,tw69425578,,,tw22647506,,,,,,,
round_pairing,Round 1,2,42,1453,tw45233917,,,tw48706845,,,,,,,
round_pairing,Round 1,2,42,338,tw48706845,,,tw45233917,,,,,,,
round_pairing,Round 1,2,43,1518,tw90089952,,,tw59798866,,,,,,,
round_pairing,Round 1,2,43,406,tw59798866,,,tw90089952,,,,,,,
round_pairing,Round 1,2,44,1645,tw39894258,,,tw25684532,,,,,,,
round_pairing,Round 1,2,44,176,tw25684532,,,tw39894258,,,,,,,
round_pairing,Round 1,2,45,400,tw58859352,,,tw65741542,,,,,,,
round_pairing,Round 1,2,45,436,tw65741542,,,tw58859352,,,,,,,
round_pairing,Round 1,2,46,349,tw50531237,,,tw51144872,,,,,,,
