rank,points,username,player_id,region,deck_url
1,20,CURRY,tw69372013,臺中市,
2,12,ScreamTail,tw42619935,臺南市,
3,10,ChenMinQian,tw75551324,苗栗縣,
4,10,Osnyani,tw97138451,新竹市,
5,8,sasashark,tw19522331,新北市,
6,8,Caraa.tsai,tw18638755,彰化縣,
7,8,Legoboy,tw97627454,桃園市,
8,8,shawn,tw42309306,臺中市,
9,6,CY,tw05715928,臺北市,
10,6,Ian,tw17213475,臺中市,
11,6,LittleLin,tw13366339,臺中市,
12,6,綠豆還有綠豆糕,tw75665084,彰化縣,
13,6,HiddenSquid,tw00387540,桃園市,
14,6,Alan,tw31006483,臺中市,
15,6,Liang,tw36942940,彰化縣,
16,6,Sean666,tw46437830,臺中市,
17,4,海豹姐,tw01909140,彰化縣,
18,4,K/FC-Linn,tw43141282,臺中市,
19,4,Aya,tw49739743,臺中市,
20,4,Joshua,tw58176881,新竹市,
21,4,Siang,tw75380665,臺中市,
22,4,Yuan,tw27453523,臺中市,
23,4,Aki,tw41073870,臺中市,
24,4,zivchen,tw30267620,臺中市,
25,4,Will,tw95120042,臺中市,
26,4,Caspar,tw40870196,臺中市,
27,4,aaaa,tw36759052,臺中市,
28,4,Jon,tw75664776,臺中市,
29,4,123456789,tw69404327,臺中市,
30,4,Galaxy,tw27568465,臺中市,
31,4,Hitai,tw57173937,臺中市,
32,4,Modred1104,tw44821842,臺中市,
