rank,points,username,player_id,region,deck_url
1,150,BensonChang,tw82755386,新北市,
2,100,Giraffe,tw82494238,臺北市,
3,75,Hank,tw86591343,新竹市,
3,75,Owen,tw66972389,新北市,
5,50,YuCheng,tw60634955,高雄市,/tw/deck-build/recipe/OKpdAC-KygBoI-dXpezr/
5,50,Ivan-Shark,tw03538932,臺南市,
5,50,Curry,tw78758706,新北市,
5,50,Momotaro,tw69197193,臺北市,
9,25,ChloeLiu,tw72278781,桃園市,
9,25,wei,tw41862913,雲林縣,/tw/deck-build/recipe/RsAqdS-gQCxuY-DNcdiu/
9,25,Timmy,tw14794857,桃園市,/tw/deck-build/recipe/pSIvYX-WkOkvH-wbelNl/
9,25,Haha,tw69416767,高雄市,/tw/deck-build/recipe/orNJGC-tjRicy-UWzOOQ/
9,25,fan,tw61881775,彰化縣,
9,25,KoU_Ray,tw77919530,臺中市,/tw/deck-build/recipe/KuaWtK-DvqkSk-EOQdVx/
9,25,Shin0919,tw65912070,新北市,
9,25,Kys0n31,tw65932690,臺北市,/tw/deck-build/recipe/jMZPMX-HqCfAp-oYSiye/
17,15,Randy,tw25007020,桃園市,
17,15,Jaden,tw75543412,新北市,/tw/deck-build/recipe/PTZPpa-sFkVvj-uDKObJ/
17,15,RHCHANG,tw61342334,新竹市,
17,15,Eason,tw03333214,高雄市,
17,15,Haocho,tw19067728,臺南市,
17,15,Hsi,tw37208259,臺北市,
17,15,Dean,tw74390718,新北市,
17,15,TG_Darren,tw67458411,新北市,
17,15,eddiechuang,tw00624922,臺北市,
17,15,Max,tw06634632,臺北市,/tw/deck-build/recipe/SGzGOV-QsVorT-cBFQVj/
17,15,Bubbletea,tw84778743,臺北市,
17,15,HarryChen,tw67765608,臺北市,
17,15,Kobe,tw05857437,新北市,/tw/deck-build/recipe/YagMvh-XZCtGb-nmYqzf/
17,15,Ryder,tw65758855,新北市,/tw/deck-build/recipe/eoiOwq-EejPho-hTjQNb/
17,15,Eddie,tw14386391,桃園市,
17,15,Kouichi,tw98358576,彰化縣,/tw/deck-build/recipe/UPLrXW-NjvFsY-MnVrjG/
33,10,Richardlin,tw79839806,臺北市,
33,10,K.K_Yuhung,tw54152249,高雄市,
33,10,Brendan_Chen,tw71161900,臺北市,
