rank,points,username,player_id,region,deck_url
1,20,Tim,tw52228600,新竹市,
2,12,Shanks,tw28750216,新北市,
3,10,James,tw34406887,新竹縣,
4,10,castle116,tw51710380,桃園市,
5,8,OceanTsoi,tw49113528,新竹縣,
6,8,Tenya,tw73911906,新竹縣,
7,8,TiaoTiaoYeh,tw71730704,桃園市,
8,8,PPT_Salmon,tw49159270,臺中市,
9,6,Lion,tw26801592,新竹縣,
10,6,Chenyen,tw81036560,新竹市,
11,6,walker188,tw54077721,新北市,
12,6,sillymon,tw47191812,臺南市,
13,6,Yuhuang,tw93517915,桃園市,
14,6,OuNijiang,tw88418491,新竹縣,
15,6,Katt,tw93787639,新竹縣,
16,6,Wen,tw08814300,新北市,
17,4,Pululu,tw11512917,新竹縣,
18,4,POCHUN.CHEN,tw94001188,新竹縣,
19,4,Winnie,tw23137545,新竹市,
20,4,WilsonChang,tw95761035,桃園市,
21,4,Sonic,tw89224755,新竹縣,
22,4,RichardWu,tw61583819,新北市,
23,4,wy,tw38236579,新竹縣,
24,4,GaffeyZeng,tw79066133,新竹縣,
25,4,Yuh,tw11642031,高雄市,
26,4,real1027,tw99213849,新竹縣,
27,4,Jack,tw54430001,新竹市,
28,4,Tobby,tw08952821,新竹市,
29,4,TopCard_HAO,tw91720502,新竹市,
30,4,HSU,tw02991787,新竹縣,
31,4,Qeisvapp,tw78285825,新竹縣,
32,4,DCG_01,tw24854365,新竹縣,
