rank,points,username,player_id,region,deck_url
1,100,Ashton_Chen,tw46877625,臺北市,
2,75,Kenny,tw98425963,新竹縣,
3,50,Curry,tw78758706,新北市,
4,50,Bevis,tw63041398,臺北市,
5,25,Tobby,tw08952821,新竹市,
6,25,Lucas,tw76445156,基隆市,
7,25,Dean,tw74390718,新北市,
8,25,Giraffe,tw82494238,臺北市,
9,20,TG_Darren,tw67458411,新北市,
10,20,Rex,tw38788190,彰化縣,
11,20,KoU_CH,tw09658991,臺中市,
12,20,Yustina,tw10112482,新北市,/tw/deck-build/recipe/rCLHGG-vqTSwl-kbFYXX/
13,20,Lion,tw26801592,新竹縣,/tw/deck-build/recipe/WmtNEQ-hatoQd-eXoAcU/
14,20,JinYi,tw95074743,新北市,
15,20,Brendan_Chen,tw71161900,臺北市,
16,20,Kaikaiwang,tw06034751,臺北市,
17,15,Yuan,tw06637395,新北市,
18,15,KoU_Ray,tw77919530,臺中市,
19,15,Nemo,tw86826208,臺北市,/tw/deck-build/recipe/aqHAxI-wIROJd-xyQMnJ/
20,15,HERO,tw13886746,新北市,/tw/deck-build/recipe/TXHNvq-KLvFEf-pQWRhb/
21,15,Kai,tw25321756,新竹市,/tw/deck-build/recipe/CLRWTK-dcSbrE-AtMSHx/
22,15,Hsi,tw37208259,臺北市,
23,15,fan,tw61881775,彰化縣,
24,15,Tristan,tw48530621,臺北市,
25,15,MysteriousM0314,tw06221510,臺北市,
26,15,tony,tw82928313,高雄市,
27,15,Roy,tw13995413,新北市,
28,15,Jimmy,tw88584663,苗栗縣,/tw/deck-build/recipe/jPvmVg-FybJel-lrvAxD/
29,15,Leroy,tw71688252,新北市,
30,15,KoU.Yiva,tw48375877,臺中市,
31,15,Andrew,tw39371632,臺南市,
32,15,Chi,tw99857258,宜蘭縣,
