rank,points,username,player_id,region,deck_url
1,20,ED,tw97066779,高雄市,
2,12,StrongOrange,tw97885633,臺南市,
3,10,AC,tw90806836,高雄市,
4,10,Jyun,tw35995465,高雄市,
5,8,狡猾的路人甲,tw88860465,臺南市,
6,8,Danyang,tw03132048,高雄市,
7,8,cian,tw78657682,高雄市,
8,8,WEI,tw50453642,澎湖縣,
9,6,Yang,tw60273793,高雄市,
10,6,Cloud,tw55484477,高雄市,
11,6,TEAM_David,tw10467123,臺北市,
12,6,MoodyGUY,tw56619873,高雄市,
13,6,Rex,tw21941780,高雄市,
14,6,will,tw79188375,高雄市,
15,6,Sin,tw61279434,高雄市,
16,6,曉致,tw63508480,高雄市,
17,4,LNG+1,tw02367054,屏東縣,
18,4,Minatsuki,tw30477292,高雄市,
19,4,ALO,tw18218174,高雄市,
20,4,Misutirara,tw07211448,臺北市,
21,4,瘋桌遊楠梓店正老闆徵闆娘！,tw02559687,高雄市,
22,4,Hank,tw76570746,高雄市,
23,4,Wynne,tw82272345,高雄市,
24,4,Noah,tw95167196,高雄市,
25,4,UBER,tw86186781,高雄市,
26,4,Xiu,tw40861211,高雄市,
27,4,jimmy,tw48908053,苗栗縣,
28,4,soulmasseur,tw38574290,高雄市,
29,4,Zhang1205,tw22171154,高雄市,
30,4,Paul,tw77622245,高雄市,
31,4,Wei,tw65847048,高雄市,
32,4,Andy,tw08098241,高雄市,
